# Generated from /Users/suhjungdae/code/columbia/simsopt-jax-shared-jax/.artifacts/runpod_integration_jax_gpu_chunked_tmp_20260605T043832Z/remote_artifacts/artifacts/integration_jax_chunked_gpu/batches/*.xml
# Columns: batch, classname, name, kind, first_failure_or_error_line
batch	classname	name	kind	first_failure_or_error_line
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_regridded_tensor_clamped_dims_remains_unsupported	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'copy'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_regridded_wrapper_parity[False-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_regridded_wrapper_parity[False-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'copy'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_regridded_wrapper_parity[False-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'copy'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_regridded_wrapper_parity[True-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_regridded_wrapper_parity[True-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'copy'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_regridded_wrapper_parity[True-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'copy'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_second_derivative_parity_matrix[False-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_second_derivative_parity_matrix[False-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_second_derivative_parity_matrix[False-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_second_derivative_parity_matrix[True-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_second_derivative_parity_matrix[True-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_second_derivative_parity_matrix[True-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_second_order_taylor	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_value_parity_matrix[False-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_value_parity_matrix[False-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_value_parity_matrix[False-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_value_parity_matrix[True-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_value_parity_matrix[True-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestAspectRatioJAXObjectParity	test_aspect_ratio_value_parity_matrix[True-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_principal_curvature_first_order_taylor	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_principal_curvature_gradient_parity_matrix[False-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_principal_curvature_gradient_parity_matrix[False-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_principal_curvature_gradient_parity_matrix[False-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_principal_curvature_gradient_parity_matrix[True-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_principal_curvature_gradient_parity_matrix[True-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_principal_curvature_gradient_parity_matrix[True-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_principal_curvature_value_parity_matrix[False-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_principal_curvature_value_parity_matrix[False-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_principal_curvature_value_parity_matrix[False-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_principal_curvature_value_parity_matrix[True-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_principal_curvature_value_parity_matrix[True-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_principal_curvature_value_parity_matrix[True-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_surface_curvature_helper_gradient_parity_matrix[False-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_surface_curvature_helper_gradient_parity_matrix[False-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_surface_curvature_helper_gradient_parity_matrix[False-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_surface_curvature_helper_gradient_parity_matrix[True-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_surface_curvature_helper_gradient_parity_matrix[True-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_surface_curvature_helper_gradient_parity_matrix[True-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_surface_curvature_helper_lazy_exports[surface_curvatures_jax_from_dofs]	failure	AttributeError: module 'simsopt.geo' has no attribute 'surface_curvatures_jax_from_dofs'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_surface_curvature_helper_lazy_exports[surface_dsurface_curvatures_jax_from_dofs]	failure	AttributeError: module 'simsopt.geo' has no attribute 'surface_dsurface_curvatures_jax_from_dofs'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_surface_curvature_helper_value_parity_matrix[False-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_surface_curvature_helper_value_parity_matrix[False-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_surface_curvature_helper_value_parity_matrix[False-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_surface_curvature_helper_value_parity_matrix[True-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_surface_curvature_helper_value_parity_matrix[True-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestPrincipalCurvatureJAXObjectParity	test_surface_curvature_helper_value_parity_matrix[True-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmPenaltyJAX	test_qfm_penalty_jits_under_strict_transfer_guard	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmPenaltyJAX	test_qfm_penalty_value_and_gradient_match_cpu_qfmsurface[area]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmPenaltyJAX	test_qfm_penalty_value_and_gradient_match_cpu_qfmsurface[toroidal_flux]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmPenaltyJAX	test_qfm_penalty_value_and_gradient_match_cpu_qfmsurface[volume]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmResidualJAXObjectParity	test_qfm_residual_first_order_taylor	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmResidualJAXObjectParity	test_qfm_residual_gradient_parity_matrix[False-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmResidualJAXObjectParity	test_qfm_residual_gradient_parity_matrix[False-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmResidualJAXObjectParity	test_qfm_residual_gradient_parity_matrix[False-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmResidualJAXObjectParity	test_qfm_residual_gradient_parity_matrix[True-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmResidualJAXObjectParity	test_qfm_residual_gradient_parity_matrix[True-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmResidualJAXObjectParity	test_qfm_residual_gradient_parity_matrix[True-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmResidualJAXObjectParity	test_qfm_residual_surface_update_cache_parity	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmResidualJAXObjectParity	test_qfm_residual_value_parity_matrix[False-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmResidualJAXObjectParity	test_qfm_residual_value_parity_matrix[False-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmResidualJAXObjectParity	test_qfm_residual_value_parity_matrix[False-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmResidualJAXObjectParity	test_qfm_residual_value_parity_matrix[True-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmResidualJAXObjectParity	test_qfm_residual_value_parity_matrix[True-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestQfmResidualJAXObjectParity	test_qfm_residual_value_parity_matrix[True-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestSurfaceScalarMetricJAXHelpers	test_surface_scalar_metric_gradient_and_hessian_parity[aspect_ratio-surface_daspect_ratio_jax_from_dofs-surface_d2aspect_ratio_jax_from_dofs-daspect_ratio_by_dcoeff-d2aspect_ratio_by_dcoeff_dcoeff-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestSurfaceScalarMetricJAXHelpers	test_surface_scalar_metric_gradient_and_hessian_parity[aspect_ratio-surface_daspect_ratio_jax_from_dofs-surface_d2aspect_ratio_jax_from_dofs-daspect_ratio_by_dcoeff-d2aspect_ratio_by_dcoeff_dcoeff-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestSurfaceScalarMetricJAXHelpers	test_surface_scalar_metric_gradient_and_hessian_parity[aspect_ratio-surface_daspect_ratio_jax_from_dofs-surface_d2aspect_ratio_jax_from_dofs-daspect_ratio_by_dcoeff-d2aspect_ratio_by_dcoeff_dcoeff-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestSurfaceScalarMetricJAXHelpers	test_surface_scalar_metric_gradient_and_hessian_parity[major_radius-surface_dmajor_radius_jax_from_dofs-surface_d2major_radius_jax_from_dofs-dmajor_radius_by_dcoeff-d2major_radius_by_dcoeff_dcoeff-SurfaceRZFourier]	failure	AttributeError: 'SurfaceRZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestSurfaceScalarMetricJAXHelpers	test_surface_scalar_metric_gradient_and_hessian_parity[major_radius-surface_dmajor_radius_jax_from_dofs-surface_d2major_radius_jax_from_dofs-dmajor_radius_by_dcoeff-d2major_radius_by_dcoeff_dcoeff-SurfaceXYZFourier]	failure	AttributeError: 'SurfaceXYZFourier' object has no attribute 'surface_spec'
batch_010	tests.geo.test_surface_objectives_jax.TestSurfaceScalarMetricJAXHelpers	test_surface_scalar_metric_gradient_and_hessian_parity[major_radius-surface_dmajor_radius_jax_from_dofs-surface_d2major_radius_jax_from_dofs-dmajor_radius_by_dcoeff-d2major_radius_by_dcoeff_dcoeff-SurfaceXYZTensorFourier]	failure	AttributeError: 'SurfaceXYZTensorFourier' object has no attribute 'surface_spec'
